timestamp,car_position_x,car_position_y,angle,speed,sensor_distances,traffic_light_state,action_taken,reward,ai_mode
green,0.25293018778060944,0.49660541118200435,-53.639046453141205,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.6533333333333333, 0.5266666666666666]",hybrid,"{""brake"": true}",-128.0,hybrid
green,0.25293018778060944,0.49660541118200435,-53.639046453141205,0.2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.6466666666666666, 0.5266666666666666]",hybrid,"{""accelerate"": true}",-111.4,hybrid
green,0.2530289994843497,0.4964040866772641,-53.639046453141205,0.15000000000000002,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.64, 0.54]",hybrid,"{""change_lane_right"": true}",-81.8,hybrid
green,0.2531031082621549,0.4987530932987089,-53.639046453141205,0.10000000000000002,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.64, 0.5333333333333333]",hybrid,"{""change_lane_right"": true}",-82.2,hybrid
green,0.253152514114025,0.5011524310463389,-53.639046453141205,0.30000000000000004,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.64, 0.5466666666666666]",hybrid,"{""accelerate"": true}",-60.599999999999994,hybrid
green,0.25330073166963535,0.5033504442892285,-53.639046453141205,0.5,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.6333333333333333, 0.54]",hybrid,"{""accelerate"": true}",-59.0,hybrid
green,0.25354776092898595,0.505347133027378,-53.639046453141205,0.7,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.6333333333333333, 0.5533333333333333]",hybrid,"{""accelerate"": true}",-57.400000000000006,hybrid
green,0.25389360189207677,0.5071424972607873,-15.382247508636027,0.8999999999999999,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.6266666666666667, 0.5466666666666666]",hybrid,"{""accelerate"": true}",44.2,hybrid
green,0.25461673512035976,0.5093440826970604,8.363720247457564,0.8499999999999999,"[1.0, 1.0, 1.0, 0.6333333333333333, 1.0, 0.5133333333333333, 1.0]",hybrid,"{""turn_left"": true}",3.799999999999997,hybrid
green,0.2553244657650978,0.5118879033842076,21.859028004431135,0.7999999999999998,"[1.0, 1.0, 0.6466666666666666, 1.0, 0.4866666666666667, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-1.6000000000000014,hybrid
green,0.25596575707898844,0.5146611747953337,32.362434977623465,0.7499999999999998,"[1.0, 1.0, 0.6066666666666667, 0.4533333333333333, 0.5533333333333333, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-14.0,hybrid
green,0.25652575900732966,0.5175774696314436,40.63318575414236,0.6999999999999997,"[1.0, 0.62, 1.0, 0.4866666666666667, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-18.400000000000006,hybrid
green,0.2570057299527478,0.5205747499909968,47.19120721275019,0.6499999999999997,"[1.0, 0.5933333333333334, 0.44, 0.52, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-118.80000000000001,hybrid
